amphora_id,type,region,varietal,vintage,fixed_acidity,volatile_acidity,residual_sugar,chlorides,pH,sulphates,alcohol,quality_score
AMPH-3348,red,Thasos,Argitis,-246,7.094,0.501,2.09,0.11,3.19,0.611,13.94,6.0
AMPH-3349,white,Chios,Eugenia,-247,6.544,0.179,6.82,0.053,3.28,0.239,10.28,7.81
AMPH-3350,red,Kos,Eugenia,-245,8.619,0.574,2.9,0.088,3.31,0.681,10.48,8.77
AMPH-3351,red,Kos,Helvola,-246,8.174,0.516,1.69,0.104,3.49,0.627,10.58,4.8
AMPH-3352,white,Thasos,Argitis,-246,8.045,0.264,5.02,0.058,3.17,0.449,13.8,6.34
AMPH-3353,white,Rhodes,Duracina,-247,7.746,0.226,5.29,0.03,3.32,0.462,10.58,4.61
AMPH-3354,white,Thasos,Aminean,-245,7.516,0.255,5.38,0.052,3.15,0.409,12.16,8.44
AMPH-3355,white,Rhodes,Apian,-247,5.916,0.273,6.56,0.025,3.21,0.585,10.76,7.81
AMPH-3356,red,Rhodes,Aminean,-247,8.015,0.503,2.64,0.081,3.35,0.662,11.69,7.49
AMPH-3357,white,Thasos,Helvola,-247,6.943,0.251,6.21,0.038,3.07,0.577,10.73,5.49
AMPH-3358,red,Kos,Aminean,-247,9.158,0.484,2.88,0.073,3.3,0.884,11.7,8.51
AMPH-3359,red,Thasos,Helvola,-245,8.284,0.559,1.41,0.093,3.37,0.507,10.44,5.95
AMPH-3360,red,Kos,Helvola,-246,9.033,0.514,1.84,0.083,3.28,0.301,11.04,5.26
AMPH-3361,red,Kos,Eugenia,-247,8.497,0.56,1.63,0.093,3.19,0.707,9.71,8.08
AMPH-3362,white,Chios,Apian,-247,6.078,0.264,7.95,0.048,3.28,0.573,11.95,7.15
AMPH-3363,red,Kos,Aminean,-247,7.974,0.538,1.85,0.068,3.21,0.66,12.2,7.63
AMPH-3364,white,Rhodes,Eugenia,-247,7.394,0.334,6.52,0.029,3.16,0.33,10.16,8.22
AMPH-3365,white,Thasos,Duracina,-247,7.057,0.389,7.49,0.068,3.17,0.569,9.89,6.32
AMPH-3366,white,Chios,Helvola,-247,6.78,0.225,7.57,0.045,3.21,0.454,10.73,5.08
AMPH-3367,white,Rhodes,Eugenia,-245,6.613,0.279,6.68,0.046,3.15,0.682,10.26,7.83
AMPH-3368,white,Rhodes,Duracina,-245,6.741,0.263,6.13,0.053,3.25,0.521,9.71,5.53
AMPH-3369,white,Chios,Aminean,-247,6.26,0.279,6.34,0.029,3.22,0.368,13.18,7.43
AMPH-3370,white,Thasos,Duracina,-246,6.909,0.247,6.34,0.043,3.2,0.371,10.61,6.14
AMPH-3371,white,Rhodes,Helvola,-247,6.656,0.331,7.89,0.026,3.2,0.71,10.53,5.56
AMPH-3372,white,Chios,Aminean,-247,8.459,0.287,5.53,0.05,2.97,0.488,11.63,7.28
AMPH-3373,white,Rhodes,Apian,-245,6.577,0.261,6.53,0.037,3.09,0.601,11.31,7.64
AMPH-3374,white,Thasos,Duracina,-245,7.367,0.288,4.58,0.045,3.16,0.362,10.71,5.71
AMPH-3375,red,Rhodes,Argitis,-245,7.684,0.508,1.54,0.087,3.18,0.623,12.78,5.16
AMPH-3376,white,Kos,Argitis,-246,8.02,0.256,6.11,0.052,3.26,0.576,13.65,5.61
AMPH-3377,white,Kos,Helvola,-247,6.259,0.21,8.25,0.029,3.17,0.292,10.82,4.93
AMPH-3378,red,Kos,Aminean,-246,7.863,0.561,5.14,0.076,3.14,0.71,12.24,7.76
AMPH-3379,white,Thasos,Eugenia,-247,6.828,0.296,6.86,0.04,3.13,0.449,10.04,8.32
AMPH-3380,red,Kos,Duracina,-245,8.822,0.477,1.83,0.072,3.28,0.517,10.4,5.99
AMPH-3381,white,Kos,Duracina,-247,7.449,0.175,5.62,0.045,3.2,0.28,9.48,4.99
AMPH-3382,white,Thasos,Argitis,-247,6.601,0.213,6.88,0.034,3.07,0.54,13.85,6.26
AMPH-3383,red,Kos,Argitis,-247,7.739,0.495,2.46,0.079,3.21,0.846,13.74,5.3
AMPH-3384,red,Thasos,Helvola,-247,9.574,0.576,4.41,0.088,3.32,0.666,10.9,5.98
AMPH-3385,red,Rhodes,Aminean,-245,8.58,0.496,1.62,0.077,3.45,0.657,12.85,8.41
AMPH-3386,white,Kos,Helvola,-247,6.656,0.258,7.32,0.054,3.27,0.53,11.57,5.84
AMPH-3387,white,Kos,Duracina,-246,6.371,0.327,5.23,0.047,3.12,0.2,9.37,6.19
AMPH-3388,white,Chios,Eugenia,-245,6.505,0.234,4.67,0.054,3.14,0.417,10.4,6.76
AMPH-3389,red,Thasos,Duracina,-246,8.415,0.516,2.59,0.078,3.38,0.663,9.78,6.55
AMPH-3390,white,Kos,Duracina,-245,6.51,0.304,4.71,0.056,3.19,0.443,10.95,5.61
AMPH-3391,white,Kos,Apian,-245,6.724,0.274,6.39,0.042,3.28,0.299,11.85,7.9
AMPH-3392,white,Thasos,Argitis,-245,6.509,0.4,6.62,0.04,3.23,0.561,13.72,6.48
AMPH-3393,white,Rhodes,Aminean,-247,6.976,0.295,6.01,0.037,3.33,0.65,13.6,8.11
AMPH-3394,red,Rhodes,Argitis,-245,8.206,0.595,2.34,0.095,3.12,0.864,13.21,5.35
AMPH-3395,white,Kos,Argitis,-245,7.167,0.272,5.18,0.028,3.29,0.414,14.19,5.52
AMPH-3396,white,Rhodes,Aminean,-245,6.338,0.357,6.61,0.053,3.34,0.456,13.25,7.7
AMPH-3397,white,Thasos,Argitis,-245,6.169,0.287,4.68,0.069,3.11,0.333,13.74,6.06
AMPH-3398,red,Thasos,Helvola,-247,8.753,0.606,3.94,0.079,3.32,0.612,10.99,6.02
AMPH-3399,white,Kos,Aminean,-245,7.288,0.375,7.16,0.051,3.14,0.563,12.49,8.14
AMPH-3400,white,Thasos,Helvola,-247,5.91,0.184,6.04,0.032,3.21,0.468,10.96,5.84
AMPH-3401,white,Kos,Argitis,-247,6.043,0.325,6.95,0.029,3.17,0.507,13.6,5.37
AMPH-3402,red,Kos,Duracina,-245,8.729,0.498,4.18,0.076,3.46,0.599,10.38,6.06
AMPH-3403,white,Kos,Apian,-245,5.995,0.346,8.13,0.053,3.1,0.53,11.78,7.84
AMPH-3404,white,Thasos,Aminean,-246,6.202,0.31,7.16,0.049,3.24,0.386,12.08,8.48
AMPH-3405,white,Chios,Eugenia,-245,7.646,0.243,6.56,0.068,3.21,0.455,10.12,7.33
AMPH-3406,white,Rhodes,Helvola,-246,6.349,0.231,7.27,0.054,3.24,0.51,10.56,5.73
AMPH-3407,red,Rhodes,Duracina,-246,9.285,0.591,3.86,0.082,3.27,0.392,10.31,4.69
AMPH-3408,red,Chios,Helvola,-246,8.512,0.604,1.48,0.089,3.46,0.73,11.49,5.47
AMPH-3409,white,Thasos,Argitis,-247,5.759,0.273,6.96,0.059,3.26,0.411,13.95,6.2
AMPH-3410,white,Thasos,Argitis,-245,8.329,0.266,7.38,0.047,3.24,0.523,13.56,6.82
AMPH-3411,white,Chios,Apian,-245,7.429,0.216,7.76,0.054,3.27,0.64,12.09,7.91
AMPH-3412,white,Kos,Apian,-245,6.773,0.281,3.53,0.053,3.14,0.537,11.0,8.36
AMPH-3413,red,Thasos,Helvola,-245,8.571,0.509,2.66,0.075,3.38,0.643,10.9,6.29
AMPH-3414,white,Rhodes,Argitis,-247,7.366,0.308,6.05,0.042,3.0,0.215,13.81,5.69
AMPH-3415,white,Thasos,Duracina,-246,7.372,0.234,8.29,0.045,3.23,0.2,9.45,6.04
AMPH-3416,white,Chios,Aminean,-246,7.483,0.256,3.56,0.039,3.15,0.429,11.53,7.15
AMPH-3417,red,Chios,Argitis,-245,8.447,0.497,2.6,0.1,3.34,0.403,13.79,5.39
AMPH-3418,white,Rhodes,Duracina,-247,6.156,0.249,7.07,0.056,3.35,0.503,9.28,5.26
AMPH-3419,white,Chios,Eugenia,-246,6.339,0.3,5.99,0.039,3.14,0.599,9.66,7.26
AMPH-3420,red,Chios,Apian,-245,8.438,0.455,3.36,0.073,3.21,0.654,11.46,7.1
AMPH-3421,red,Thasos,Helvola,-246,8.58,0.493,3.55,0.084,3.26,0.618,10.51,6.76
AMPH-3422,red,Kos,Duracina,-246,7.792,0.413,5.37,0.085,3.23,0.512,10.34,5.55
AMPH-3423,white,Chios,Apian,-246,6.906,0.281,6.67,0.033,3.25,0.468,11.92,6.91
AMPH-3424,white,Rhodes,Duracina,-245,7.678,0.187,6.83,0.055,3.15,0.276,10.59,5.22
AMPH-3425,white,Kos,Helvola,-246,7.744,0.318,4.13,0.051,3.25,0.354,10.54,5.38
AMPH-3426,red,Chios,Eugenia,-246,7.61,0.502,2.59,0.08,3.39,0.378,10.78,7.49
AMPH-3427,red,Chios,Apian,-247,8.93,0.547,2.84,0.084,3.12,0.593,11.66,6.87
AMPH-3428,white,Chios,Aminean,-246,5.661,0.266,6.41,0.072,3.16,0.454,12.09,7.7
AMPH-3429,red,Chios,Eugenia,-245,8.226,0.545,1.9,0.1,3.27,0.73,9.92,7.87
AMPH-3430,red,Rhodes,Argitis,-246,7.797,0.465,0.62,0.086,3.45,0.676,13.93,5.29
AMPH-3431,white,Chios,Eugenia,-245,7.781,0.294,4.64,0.065,3.31,0.615,10.87,7.32
AMPH-3432,red,Thasos,Helvola,-245,7.952,0.576,2.33,0.095,3.33,0.64,10.65,6.4
AMPH-3433,white,Thasos,Helvola,-247,6.25,0.32,8.1,0.048,3.22,0.792,11.72,6.19
AMPH-3434,red,Rhodes,Eugenia,-247,8.441,0.548,4.85,0.094,3.23,0.632,9.78,7.29
AMPH-3435,red,Chios,Apian,-247,8.865,0.496,3.24,0.08,3.38,0.702,11.82,7.43
AMPH-3436,white,Chios,Apian,-247,7.175,0.309,6.15,0.038,3.14,0.464,11.7,7.18
AMPH-3437,white,Thasos,Duracina,-247,5.828,0.358,4.47,0.043,3.28,0.616,10.29,6.65
AMPH-3438,white,Chios,Apian,-245,7.072,0.247,6.7,0.045,3.18,0.468,11.37,7.3
AMPH-3439,white,Kos,Duracina,-246,6.49,0.207,6.12,0.065,3.36,0.344,10.13,5.22
AMPH-3440,white,Rhodes,Apian,-245,7.259,0.322,6.44,0.052,3.18,0.2,12.07,7.82
AMPH-3441,red,Chios,Eugenia,-246,7.718,0.516,3.8,0.084,3.34,0.756,10.51,7.47
AMPH-3442,white,Thasos,Duracina,-245,6.567,0.324,7.11,0.065,3.12,0.464,10.18,5.67
AMPH-3443,white,Thasos,Argitis,-247,5.943,0.185,5.26,0.042,3.13,0.47,13.58,5.48
AMPH-3444,white,Chios,Aminean,-245,6.111,0.286,6.08,0.05,3.3,0.535,11.84,7.47
AMPH-3445,white,Rhodes,Argitis,-247,6.992,0.289,6.34,0.046,3.09,0.411,13.4,5.53
AMPH-3446,red,Thasos,Duracina,-246,8.37,0.53,2.27,0.072,3.24,0.525,10.37,5.96
AMPH-3447,red,Thasos,Duracina,-246,8.251,0.596,1.96,0.087,3.29,0.707,10.8,6.53
AMPH-3448,white,Rhodes,Aminean,-245,6.588,0.28,5.59,0.04,3.15,0.344,12.63,7.39
AMPH-3449,red,Thasos,Eugenia,-245,9.205,0.614,4.28,0.08,3.39,0.768,10.41,8.57
AMPH-3450,red,Chios,Eugenia,-247,9.673,0.511,1.92,0.06,3.21,0.366,10.1,8.11
AMPH-3451,white,Kos,Helvola,-247,6.478,0.327,7.41,0.051,3.19,0.573,10.84,5.75
AMPH-3452,white,Chios,Duracina,-247,7.054,0.356,6.26,0.049,3.18,0.809,9.04,4.99
AMPH-3453,white,Chios,Aminean,-247,7.375,0.195,6.07,0.036,3.14,0.44,12.53,7.46
AMPH-3454,white,Chios,Eugenia,-246,6.536,0.296,7.81,0.039,3.27,0.793,10.27,7.27
AMPH-3455,red,Kos,Argitis,-246,9.139,0.505,3.04,0.087,3.28,0.559,14.45,5.75
AMPH-3456,white,Chios,Aminean,-246,7.127,0.252,7.43,0.037,3.32,0.416,12.63,7.26
AMPH-3457,white,Chios,Apian,-246,6.453,0.231,7.86,0.06,3.17,0.2,12.26,6.75
AMPH-3458,red,Kos,Aminean,-246,8.086,0.549,1.48,0.09,3.22,0.734,12.37,8.14
AMPH-3459,white,Chios,Apian,-245,6.163,0.336,4.96,0.032,3.26,0.556,11.22,7.56
AMPH-3460,red,Kos,Duracina,-247,8.111,0.594,3.39,0.084,3.39,0.585,9.75,5.81
AMPH-3461,white,Thasos,Duracina,-246,6.098,0.204,5.2,0.057,3.21,0.515,9.46,6.59
AMPH-3462,white,Kos,Duracina,-246,6.925,0.284,6.44,0.034,3.15,0.31,9.49,5.77
AMPH-3463,red,Thasos,Argitis,-246,8.74,0.467,2.88,0.082,3.23,0.845,12.54,6.24
AMPH-3464,red,Chios,Aminean,-247,7.606,0.507,2.51,0.094,3.4,0.451,11.88,6.88
AMPH-3465,red,Thasos,Argitis,-245,9.291,0.567,1.15,0.096,3.26,0.805,13.66,6.14
AMPH-3466,white,Rhodes,Aminean,-245,5.716,0.269,6.79,0.058,3.21,0.502,12.52,7.78
AMPH-3467,red,Rhodes,Eugenia,-246,8.527,0.474,2.35,0.082,3.22,0.808,9.82,8.07
AMPH-3468,white,Thasos,Apian,-246,7.065,0.27,6.93,0.044,3.14,0.66,10.94,8.99
AMPH-3469,red,Thasos,Helvola,-247,7.914,0.571,2.91,0.08,3.31,1.099,10.99,6.43
AMPH-3470,white,Kos,Argitis,-247,7.26,0.382,5.83,0.046,3.21,0.391,13.71,5.68
AMPH-3471,red,Chios,Aminean,-246,8.734,0.485,2.37,0.086,3.19,0.354,12.06,7.6
AMPH-3472,white,Thasos,Argitis,-246,7.342,0.266,5.66,0.052,3.28,0.2,13.28,5.64
AMPH-3473,red,Rhodes,Argitis,-245,7.613,0.5,4.34,0.081,3.38,0.865,13.95,5.45
AMPH-3474,white,Chios,Apian,-245,7.405,0.245,6.93,0.057,3.23,0.344,11.58,8.59
AMPH-3475,red,Thasos,Eugenia,-246,8.37,0.538,3.28,0.097,3.19,0.568,10.52,8.69
AMPH-3476,white,Kos,Aminean,-246,6.921,0.271,5.67,0.041,3.27,0.613,12.76,7.17
AMPH-3477,white,Kos,Aminean,-247,6.575,0.354,5.27,0.038,3.21,0.44,12.32,7.88
AMPH-3478,red,Chios,Aminean,-245,8.051,0.519,2.56,0.076,3.42,0.67,12.73,7.13
AMPH-3479,red,Rhodes,Duracina,-246,7.686,0.593,2.99,0.083,3.26,0.657,10.15,5.17
AMPH-3480,white,Thasos,Duracina,-245,7.009,0.317,5.97,0.046,3.18,0.595,10.02,6.73
AMPH-3481,white,Thasos,Helvola,-245,7.685,0.334,3.82,0.039,3.31,0.449,11.16,6.31
AMPH-3482,red,Chios,Aminean,-245,6.83,0.533,1.76,0.097,3.24,0.708,12.13,7.7
AMPH-3483,white,Thasos,Duracina,-246,7.179,0.3,6.08,0.05,3.41,0.361,8.93,5.52
AMPH-3484,white,Kos,Eugenia,-247,7.277,0.292,8.86,0.041,3.33,0.473,9.19,7.74
AMPH-3485,white,Chios,Helvola,-245,6.776,0.215,7.1,0.044,3.31,0.535,10.68,4.61
AMPH-3486,white,Kos,Eugenia,-247,6.646,0.34,8.39,0.041,3.24,0.433,9.29,7.75
AMPH-3487,red,Rhodes,Apian,-246,7.884,0.504,1.86,0.079,3.4,0.725,10.77,8.33
AMPH-3488,white,Chios,Eugenia,-245,6.796,0.287,5.04,0.058,3.21,0.644,10.44,7.41
AMPH-3489,white,Thasos,Duracina,-246,6.516,0.269,4.36,0.044,3.31,0.611,9.5,6.37
AMPH-3490,white,Rhodes,Eugenia,-246,6.235,0.283,6.44,0.052,3.12,0.565,10.34,7.89
AMPH-3491,white,Thasos,Apian,-245,6.445,0.327,5.61,0.056,3.29,0.49,11.41,9.23
AMPH-3492,white,Thasos,Duracina,-245,7.398,0.365,5.28,0.062,3.28,0.733,9.63,5.88
AMPH-3493,white,Thasos,Apian,-245,6.479,0.231,6.77,0.052,3.28,0.437,10.8,8.02
AMPH-3494,red,Kos,Eugenia,-247,7.896,0.577,1.88,0.088,3.34,0.699,10.24,7.66
AMPH-3495,white,Thasos,Duracina,-245,6.983,0.326,7.64,0.059,3.22,0.237,9.34,6.49
AMPH-3496,white,Rhodes,Eugenia,-245,7.41,0.262,6.13,0.046,3.25,0.514,10.31,6.95
AMPH-3497,white,Chios,Eugenia,-246,6.799,0.307,3.42,0.043,3.26,0.576,10.27,7.99
AMPH-3498,white,Chios,Aminean,-247,6.217,0.258,6.07,0.041,3.22,0.512,12.25,8.16
AMPH-3499,red,Thasos,Argitis,-246,8.145,0.557,3.67,0.092,3.27,0.902,13.69,6.51
AMPH-3500,white,Thasos,Argitis,-246,7.436,0.233,5.15,0.044,3.29,0.711,13.92,6.55
AMPH-3501,white,Thasos,Helvola,-246,6.794,0.334,5.09,0.058,3.21,0.497,11.21,5.93
AMPH-3502,white,Chios,Apian,-245,7.177,0.331,5.11,0.064,3.19,0.612,11.35,6.8
AMPH-3503,white,Chios,Aminean,-246,7.277,0.341,5.15,0.051,3.24,0.23,12.59,7.89
AMPH-3504,red,Rhodes,Helvola,-245,8.484,0.585,2.81,0.113,3.33,0.75,11.2,5.35
AMPH-3505,white,Chios,Apian,-247,6.84,0.33,8.72,0.045,3.17,0.439,11.54,7.9
AMPH-3506,red,Rhodes,Helvola,-245,7.651,0.476,0.6,0.086,3.48,0.642,10.75,5.94
AMPH-3507,red,Chios,Eugenia,-247,7.902,0.488,2.44,0.085,3.25,0.814,10.75,7.41
AMPH-3508,red,Kos,Aminean,-245,8.579,0.621,4.66,0.085,3.14,0.61,12.61,7.75
AMPH-3509,white,Rhodes,Argitis,-246,6.372,0.333,6.95,0.055,3.22,0.748,13.81,5.48
AMPH-3510,red,Kos,Apian,-245,9.846,0.504,0.6,0.1,3.22,0.803,11.57,7.92
AMPH-3511,red,Chios,Aminean,-247,9.079,0.498,3.9,0.097,3.3,0.712,12.43,7.48
AMPH-3512,white,Kos,Aminean,-245,7.115,0.307,6.26,0.053,3.26,0.514,11.74,8.53
AMPH-3513,white,Thasos,Argitis,-246,7.111,0.294,6.6,0.052,3.31,0.341,14.29,6.58
AMPH-3514,white,Kos,Argitis,-247,7.003,0.23,7.32,0.024,3.18,0.639,13.3,5.61
AMPH-3515,white,Rhodes,Apian,-246,7.221,0.213,6.12,0.063,3.1,0.2,11.61,7.0
AMPH-3516,white,Thasos,Argitis,-246,6.094,0.289,6.38,0.025,3.22,0.417,13.26,5.82
AMPH-3517,white,Thasos,Duracina,-245,7.958,0.22,6.74,0.036,3.09,0.627,9.07,5.38
AMPH-3518,red,Kos,Argitis,-245,7.825,0.511,3.41,0.081,3.45,0.755,13.84,6.07
AMPH-3519,red,Rhodes,Duracina,-247,8.436,0.545,2.76,0.078,3.34,0.703,9.97,5.16
AMPH-3520,red,Kos,Duracina,-245,7.651,0.534,2.43,0.081,3.37,0.48,9.74,5.65
AMPH-3521,white,Rhodes,Argitis,-245,6.544,0.373,5.13,0.04,3.27,0.209,13.55,4.46
AMPH-3522,white,Rhodes,Eugenia,-246,7.308,0.275,8.44,0.033,3.15,0.329,10.67,7.62
AMPH-3523,red,Rhodes,Aminean,-245,7.568,0.549,0.6,0.081,3.25,0.405,12.25,7.62
AMPH-3524,white,Kos,Duracina,-247,7.443,0.183,7.45,0.036,3.16,0.48,9.76,6.02
AMPH-3525,white,Thasos,Argitis,-247,6.765,0.354,5.01,0.041,3.15,0.381,14.1,6.48
AMPH-3526,white,Kos,Helvola,-247,6.925,0.282,8.2,0.044,3.32,0.493,11.31,5.61
AMPH-3527,white,Thasos,Duracina,-245,6.906,0.331,8.07,0.051,3.08,0.383,9.68,5.91
AMPH-3528,red,Kos,Duracina,-246,8.634,0.503,0.96,0.079,3.17,0.587,9.42,5.72
AMPH-3529,white,Thasos,Helvola,-247,7.034,0.27,6.51,0.063,3.29,0.518,11.74,5.44
AMPH-3530,red,Kos,Apian,-247,8.034,0.491,2.1,0.1,3.25,0.701,11.18,7.9
AMPH-3531,red,Thasos,Argitis,-247,8.227,0.482,1.75,0.102,3.27,0.602,13.36,6.12
AMPH-3532,white,Chios,Eugenia,-245,6.412,0.172,5.25,0.041,3.26,0.484,10.89,7.49
AMPH-3533,red,Kos,Argitis,-247,8.036,0.548,3.59,0.095,3.26,0.743,13.57,5.36
AMPH-3534,white,Chios,Apian,-246,7.928,0.242,5.27,0.038,3.23,0.425,11.47,7.66
AMPH-3535,white,Chios,Argitis,-247,7.195,0.371,7.16,0.032,3.26,0.599,13.49,5.35
AMPH-3536,white,Thasos,Helvola,-247,6.744,0.289,4.19,0.041,3.31,0.424,11.18,5.83
AMPH-3537,white,Chios,Apian,-246,6.58,0.293,8.47,0.054,3.12,0.558,11.23,7.87
AMPH-3538,red,Chios,Apian,-245,8.654,0.627,2.57,0.09,3.39,0.828,11.85,6.84
AMPH-3539,red,Chios,Eugenia,-245,8.457,0.526,2.17,0.093,3.2,0.435,10.39,7.77
AMPH-3540,red,Chios,Apian,-246,8.715,0.513,2.17,0.092,3.27,0.682,11.38,7.42
AMPH-3541,white,Rhodes,Duracina,-247,7.336,0.278,4.3,0.037,3.07,0.387,9.86,5.11
AMPH-3542,red,Thasos,Duracina,-245,9.145,0.581,1.86,0.072,3.46,0.752,10.03,6.13
AMPH-3543,red,Rhodes,Apian,-247,8.424,0.455,2.35,0.071,3.46,0.749,12.06,7.94
AMPH-3544,red,Thasos,Argitis,-245,8.994,0.501,4.13,0.073,3.34,0.646,13.52,5.75
AMPH-3545,red,Rhodes,Aminean,-247,8.634,0.601,3.64,0.088,3.37,0.728,12.51,8.12
AMPH-3546,red,Thasos,Helvola,-245,7.78,0.508,3.34,0.07,3.25,0.734,11.4,6.11
AMPH-3547,red,Kos,Duracina,-247,7.894,0.505,0.6,0.103,3.44,0.795,9.84,5.71
AMPH-3548,red,Chios,Eugenia,-245,7.997,0.56,1.4,0.108,3.36,0.593,10.62,7.7
AMPH-3549,white,Kos,Argitis,-245,5.337,0.303,7.9,0.042,3.23,0.677,14.26,5.76
AMPH-3550,white,Kos,Helvola,-246,7.594,0.218,5.02,0.034,3.06,0.727,10.17,5.73
AMPH-3551,red,Kos,Apian,-247,7.79,0.532,2.62,0.093,3.22,0.767,11.7,8.45
AMPH-3552,white,Rhodes,Eugenia,-245,6.565,0.257,7.07,0.055,3.23,0.507,10.42,7.83
AMPH-3553,red,Kos,Argitis,-246,8.151,0.566,3.44,0.087,3.38,0.55,13.23,5.9
AMPH-3554,red,Rhodes,Helvola,-245,8.016,0.558,3.62,0.094,3.34,0.786,11.23,5.74
AMPH-3555,red,Thasos,Argitis,-246,6.935,0.559,3.12,0.077,3.24,0.545,13.4,6.36
AMPH-3556,white,Kos,Argitis,-247,6.84,0.207,6.63,0.033,3.17,0.694,14.38,4.85
AMPH-3557,white,Chios,Helvola,-246,6.852,0.299,7.92,0.056,3.36,0.795,11.32,4.58
AMPH-3558,red,Kos,Apian,-245,7.617,0.511,3.44,0.1,3.48,0.627,11.26,8.09
AMPH-3559,white,Kos,Duracina,-246,6.1,0.232,7.09,0.047,3.02,0.432,11.02,6.05
AMPH-3560,red,Chios,Apian,-247,8.35,0.529,1.53,0.074,3.23,0.737,11.82,7.43
AMPH-3561,red,Thasos,Apian,-247,8.461,0.517,3.98,0.092,3.22,0.838,11.29,7.96
AMPH-3562,white,Thasos,Argitis,-245,7.86,0.286,6.27,0.044,3.17,0.536,14.2,6.5
AMPH-3563,red,Kos,Apian,-246,9.378,0.616,2.56,0.097,3.28,0.754,11.66,7.4
AMPH-3564,white,Kos,Argitis,-245,6.031,0.171,6.75,0.041,3.28,0.588,13.16,5.37
AMPH-3565,white,Kos,Duracina,-245,5.752,0.254,6.53,0.045,3.03,0.499,9.94,5.96
AMPH-3566,red,Rhodes,Duracina,-245,7.186,0.584,1.18,0.088,3.37,0.518,9.81,6.43
AMPH-3567,white,Chios,Eugenia,-246,7.482,0.175,6.24,0.06,3.09,0.345,10.6,7.22
AMPH-3568,white,Chios,Aminean,-247,6.887,0.316,4.92,0.038,3.18,0.439,12.03,7.19
AMPH-3569,white,Thasos,Duracina,-247,6.602,0.335,6.03,0.04,3.2,0.347,9.77,6.72
AMPH-3570,white,Chios,Apian,-246,6.201,0.298,7.2,0.055,3.23,0.528,11.74,7.52
AMPH-3571,white,Thasos,Duracina,-247,7.069,0.356,4.33,0.04,3.27,0.596,8.75,6.37
AMPH-3572,white,Rhodes,Helvola,-247,7.687,0.301,6.38,0.032,3.33,0.549,11.0,5.0
AMPH-3573,red,Kos,Apian,-246,8.935,0.592,2.63,0.088,3.36,0.741,12.06,7.71
AMPH-3574,red,Thasos,Duracina,-246,9.226,0.503,1.85,0.09,3.31,0.645,9.51,5.97
AMPH-3575,white,Kos,Aminean,-246,7.205,0.321,4.86,0.042,3.19,0.327,12.37,8.76
AMPH-3576,white,Chios,Aminean,-247,6.859,0.229,6.86,0.055,3.21,0.657,11.81,7.9
AMPH-3577,white,Rhodes,Aminean,-245,7.548,0.307,5.4,0.051,3.19,0.272,11.93,8.37
AMPH-3578,white,Chios,Apian,-246,7.003,0.279,8.11,0.024,3.14,0.503,11.6,7.06
AMPH-3579,white,Thasos,Helvola,-246,7.224,0.275,6.2,0.031,3.3,0.329,10.75,6.11
AMPH-3580,white,Rhodes,Argitis,-245,6.226,0.272,4.23,0.04,3.15,0.393,13.16,5.75
AMPH-3581,white,Rhodes,Argitis,-245,6.897,0.26,4.04,0.042,3.16,0.309,13.39,5.34
AMPH-3582,white,Thasos,Duracina,-246,7.304,0.307,7.33,0.039,3.11,0.443,9.7,6.08
AMPH-3583,white,Thasos,Helvola,-245,5.496,0.245,5.0,0.054,3.12,0.557,11.26,6.67
AMPH-3584,red,Chios,Argitis,-245,7.994,0.654,2.42,0.103,3.44,0.696,14.01,4.39
AMPH-3585,white,Kos,Apian,-245,6.736,0.318,7.62,0.037,3.14,0.384,11.29,8.2
AMPH-3586,red,Thasos,Argitis,-245,8.902,0.628,3.31,0.076,3.2,0.469,13.54,6.01
AMPH-3587,white,Chios,Aminean,-245,6.269,0.348,6.05,0.039,3.25,0.522,12.12,7.8
AMPH-3588,red,Chios,Aminean,-246,8.339,0.508,3.83,0.089,3.29,1.055,12.12,7.02
AMPH-3589,white,Thasos,Eugenia,-246,6.547,0.213,7.49,0.049,3.14,0.249,10.82,8.28
AMPH-3590,white,Rhodes,Apian,-245,7.311,0.293,6.99,0.037,3.25,0.275,11.17,7.95
AMPH-3591,white,Rhodes,Aminean,-246,6.988,0.255,7.01,0.049,3.17,0.514,11.58,7.45
AMPH-3592,white,Thasos,Duracina,-246,7.245,0.295,7.59,0.044,3.21,0.349,9.66,6.24
AMPH-3593,white,Thasos,Argitis,-246,6.633,0.263,4.22,0.064,3.19,0.493,13.44,5.73
AMPH-3594,red,Rhodes,Eugenia,-247,7.417,0.511,2.67,0.113,3.36,0.59,10.14,7.71
AMPH-3595,red,Chios,Aminean,-246,8.878,0.514,3.8,0.084,3.42,0.669,12.42,7.57
AMPH-3596,red,Thasos,Argitis,-245,9.693,0.531,2.84,0.101,3.24,0.779,13.9,7.08
AMPH-3597,white,Rhodes,Helvola,-245,6.565,0.31,7.21,0.032,3.4,0.666,11.29,5.67
AMPH-3598,red,Thasos,Aminean,-245,8.894,0.506,3.5,0.082,3.27,0.746,12.82,8.11
AMPH-3599,white,Chios,Eugenia,-245,7.761,0.288,5.48,0.059,3.12,0.681,10.28,7.43
AMPH-3600,white,Rhodes,Helvola,-245,7.011,0.374,7.82,0.05,3.22,0.473,11.22,5.09
AMPH-3601,white,Kos,Apian,-245,6.14,0.271,8.89,0.06,3.14,0.609,11.47,8.16
